,Unnamed: 0,distance_subway
21718,79133,798
21719,79139,4898
21720,79140,1296
21721,79146,678
21722,79148,1163
21723,79158,682
21724,79159,678
21725,79162,4559
21726,79171,678
21727,79178,390
21728,79180,201
21729,79184,678
21730,79186,798
21731,79191,1061
21732,79196,678
21733,79198,4750
21734,79201,201
21735,79212,798
21736,79215,798
21737,79216,678
21738,79219,611
21739,79225,58
21740,79230,798
21741,79231,678
21742,79236,1438
21743,79236,1438
21744,79241,798
21745,79242,201
21746,79245,1438
21747,79245,1438
21748,79251,417
21749,79254,1438
21750,79254,1438
21751,79258,72
21752,79259,798
21753,79262,471
21754,79264,1438
21755,79264,1438
21756,79270,798
21757,79271,471
21758,79274,1438
21759,79274,1438
21761,79283,1438
21762,79283,1438
21763,79287,1438
21764,79287,1438
21765,79289,471
21766,79292,863
21768,79303,1438
21769,79303,1438
21770,79304,2195
21772,79314,219
21773,79316,798
21774,79318,1438
21775,79318,1438
21776,79328,1438
21777,79328,1438
21778,79329,798
21779,79330,312
21780,79334,1438
21781,79334,1438
21782,79343,1936
21783,79343,1936
21784,79344,1835
21785,79345,174
21786,79351,798
21787,79355,1438
21788,79355,1438
21789,79356,1936
21790,79356,1936
21791,79358,401
21792,79365,1438
21793,79365,1438
21794,79366,798
21797,79373,315
21798,79376,201
21799,79379,1438
21800,79379,1438
21801,79382,798
21802,79386,131
21803,79387,141
21804,79390,798
21805,79392,338
21806,79395,1438
21807,79395,1438
21808,79399,131
21809,79400,614
21810,79409,1438
21811,79409,1438
21812,79410,1438
21813,79410,1438
21814,79411,1002
21815,79418,1438
21816,79418,1438
21817,79419,201
21818,79420,484
21819,79431,1438
21820,79431,1438
21821,79433,298
21822,79435,582
21823,79440,811
21825,79443,200
21826,79446,856
21827,79447,582
21828,79448,72
21829,79449,540
21830,79456,582
21831,79457,72
21833,79463,72
21834,79465,798
21836,79469,582
21837,79471,798
21838,79476,244
21839,79480,582
21840,79484,1438
21841,79484,1438
21843,79491,201
21844,79492,242
21845,79500,201
21846,79502,582
21847,79506,315
21848,79510,201
21849,79512,582
21850,79523,337
21851,79524,422
21852,79530,798
21853,79535,582
21854,79536,422
21855,79539,798
21856,79540,798
21857,79542,236
21858,79544,201
21859,79552,422
21860,79553,582
21861,79554,798
21862,79556,231
21863,79557,561
21864,79560,201
21865,79561,798
21866,79565,441
21867,79566,798
21868,79569,798
21869,79570,118
21870,79574,655
21871,79575,188
21872,79582,798
21873,79583,8
21874,79586,655
21875,79587,798
21876,79588,58
21877,79589,201
21878,79591,361
21879,79594,144
21880,79597,72
21881,79600,655
21882,79602,361
21883,79605,202
21884,79609,798
21885,79610,655
21886,79611,458
21887,79613,202
21888,79615,361
21889,79619,798
21890,79620,201
21891,79625,458
21892,79627,1396
21893,79628,361
21894,79633,72
21895,79634,655
21896,79638,539
21897,79640,458
21898,79643,361
21899,79650,655
21900,79651,1614
21901,79656,361
21902,79658,655
21903,79669,655
21904,79672,361
21905,79673,254
21907,79678,655
21908,79686,254
21909,79691,655
21910,79695,1438
21911,79695,1438
21912,79698,361
21913,79700,408
21914,79706,1438
21915,79706,1438
21916,79707,684
21917,79712,361
21918,79713,441
21919,79717,271
21920,79718,72
21921,79723,131
21922,79725,1438
21923,79725,1438
21925,79730,361
21926,79732,1262
21928,79736,131
21929,79737,201
21930,79742,130
21931,79743,361
21932,79746,3979
21933,79747,267
21934,79755,201
21935,79756,361
21936,79761,3270
21937,79764,361
21938,79765,381
21940,79774,201
21941,79779,131
21942,79781,131
21943,79782,361
21944,79787,201
21945,79789,131
21946,79792,361
21947,79798,254
21948,79802,87
21949,79804,131
21950,79805,1207
21951,79807,131
21952,79813,361
21953,79814,131
21954,79815,740
21955,79819,382
21956,79820,454
21957,79824,454
21958,79827,361
21959,79828,974
21960,79829,131
21962,79838,434
21963,79839,120
21964,79840,361
21966,79848,111
21967,79854,201
21968,79855,217
21969,79856,386
21971,79866,454
21972,79872,201
21973,79873,509
21974,79874,798
21975,79880,279
21976,79885,582
21977,79888,798
21978,79890,256
21979,79891,203
21980,79892,76
21981,79899,881
21982,79900,147
21983,79901,798
21984,79903,582
21985,79910,437
21986,79913,582
21987,79914,94
21988,79919,427
21989,79921,1741
21990,79923,371
21991,79925,690
21993,79928,276
21994,79929,582
21995,79931,826
21996,79936,655
21997,79938,371
21998,79939,561
22000,79946,582
22002,79948,330
22003,79952,856
22004,79953,561
22005,79956,1207
22008,79965,582
22009,79968,58
22011,79975,169
22013,79983,582
22015,79985,691
22016,79988,275
22017,79990,58
22018,79992,798
22019,79995,561
22020,79998,582
22023,80007,561
22024,80009,582
22026,80018,1438
22027,80018,1438
22029,80022,561
22030,80024,582
22032,80030,980
22033,80032,1438
22034,80032,1438
22035,80035,798
22037,80038,582
22038,80041,611
22039,80042,191
22040,80043,1438
22041,80043,1438
22043,80052,582
22044,80053,384
22046,80056,980
22047,80058,1438
22048,80058,1438
22049,80061,225
22050,80063,200
22051,80068,798
22053,80077,1438
22054,80077,1438
22055,80078,975
22057,80082,200
22059,80087,1207
22060,80095,1438
22061,80095,1438
22062,80097,428
22063,80104,1207
22065,80116,252
22066,80117,1207
22067,80127,275
22068,80131,980
22069,80138,275
22070,80144,1207
22071,80145,561
22072,80146,358
22073,80149,356
22075,80158,611
22076,80159,980
22077,80160,447
22078,80164,278
22079,80170,980
22082,80183,980
22083,80188,250
22084,80194,798
22085,80198,980
22086,80201,201
22087,80208,240
22088,80213,980
22089,80216,131
22090,80219,240
22091,80226,962
22092,80227,980
22093,80232,831
22094,80237,327
22095,80238,131
22096,80239,980
22098,80249,131
22099,80250,250
22100,80251,492
22101,80256,425
22102,80259,131
22104,80265,980
22105,80266,143
22106,80273,566
22107,80278,131
22108,80279,265
22109,80281,436
22110,80288,131
22111,80290,265
22112,80294,275
22113,80301,131
22114,80303,425
22115,80305,120
22117,80313,131
22118,80314,798
22119,80316,285
22120,80324,929
22121,80326,425
22122,80327,798
22123,80329,131
22125,80335,596
22126,80342,1438
22127,80342,1438
22128,80345,131
22129,80346,312
22130,80347,311
22132,80357,163
22133,80360,798
22134,80363,1173
22135,80363,1173
22136,80366,244
22137,80370,390
22138,80372,352
22139,80374,1173
22140,80374,1173
22141,80375,379
22142,80377,131
22143,80378,1199
22144,80384,611
22145,80385,131
22146,80389,1173
22147,80389,1173
22148,80392,561
22149,80395,616
22150,80400,369
22151,80402,798
22153,80411,445
22154,80414,1173
22155,80414,1173
22156,80416,131
22157,80417,689
22158,80418,379
22159,80423,1173
22160,80423,1173
22161,80424,390
22162,80427,256
22163,80429,811
22164,80435,1438
22165,80435,1438
22166,80439,648
22167,80441,578
22168,80447,347
22169,80452,1173
22170,80452,1173
22171,80458,131
22172,80464,1023
22174,80468,1173
22175,80468,1173
22176,80469,611
22177,80471,655
22178,80484,655
22179,80486,1173
22180,80486,1173
22181,80491,15
22182,80494,909
22183,80495,2558
22184,80498,655
22185,80500,321
22186,80505,131
22188,80510,201
22189,80512,451
22190,80515,655
22191,80522,518
22192,80524,348
22193,80529,335
22194,80532,655
22196,80540,929
22197,80545,532
22198,80547,2849
22199,80548,655
22200,80551,91
22201,80552,227
22202,80559,655
22203,80561,369
22205,80566,116
22206,80570,322
22207,80574,655
22208,80580,4367
22209,80587,611
22210,80590,655
22211,80594,464
22212,80599,309
22213,80604,309
22214,80605,655
22215,80609,153
22216,80611,444
22218,80617,655
22219,80618,309
22220,80625,309
22221,80630,655
22222,80633,661
22223,80634,363
22224,80635,309
22226,80642,655
22227,80646,363
22228,80647,418
22229,80648,309
22230,80656,335
22231,80657,655
22232,80658,309
22233,80660,245
22234,80662,219
22235,80665,808
22236,80671,655
22237,80672,245
22238,80673,557
22239,80674,309
22240,80677,309
22241,80678,2694
22242,80679,222
22243,80682,131
22244,80686,655
22245,80687,336
22246,80688,309
22247,80693,58
22248,80698,309
22249,80703,655
22250,80708,58
22251,80713,309
22252,80715,655
22253,80717,311
22254,80720,309
22255,80726,58
22256,80731,143
22257,80732,655
22258,80738,309
22259,80740,379
22260,80743,245
22261,80745,309
22262,80747,655
22263,80755,309
22264,80761,655
22265,80764,309
22266,80765,1367
22267,80775,655
22268,80781,798
22269,80782,143
22270,80784,1207
22272,80792,655
22273,80798,62
22274,80799,1207
22275,80801,798
22277,80808,798
22279,80816,252
22280,80819,244
22282,80826,131
22284,80831,353
22285,80836,456
22286,80838,175
22287,80840,505
22288,80843,131
22289,80851,287
22290,80858,505
22291,80860,131
22292,80867,798
22293,80871,505
22294,80876,184
22295,80877,131
22297,80883,561
22298,80886,798
22299,80887,433
22300,80889,491
22301,80890,2731
22302,80898,256
22303,80901,561
22304,80903,479
22305,80905,2731
22306,80907,1207
22307,80909,1438
22308,80909,1438
22309,80915,561
22310,80920,465
22312,80922,3425
22313,80923,670
22314,80925,131
22315,80926,131
22317,80933,798
22318,80937,244
22319,80939,315
22321,80941,131
22322,80943,131
22323,80950,72
22324,80951,987
22325,80953,390
22326,80954,538
22327,80962,575
22328,80963,131
22329,80966,72
22330,80975,536
22331,80979,1773
22332,80982,94
22333,80984,298
22334,80985,131
22335,80987,826
22337,80996,561
22338,80998,1183
22339,81000,797
22340,81001,617
22341,81005,131
22342,81007,348
22343,81010,561
22344,81012,708
22345,81015,492
22346,81017,561
22349,81025,455
22350,81030,328
22351,81031,561
22352,81033,575
22353,81034,776
22354,81035,214
22355,81042,561
22356,81050,390
22357,81051,214
22360,81056,561
22361,81058,262
22362,81062,561
22363,81065,798
22364,81074,1194
22365,81078,201
22366,81083,392
22367,81085,271
22368,81087,607
22369,81094,341
22370,81095,407
22371,81101,58
22372,81103,424
22373,81105,201
22374,81106,175
22375,81108,262
22376,81110,413
22377,81116,400
22378,81118,561
22379,81121,201
22380,81125,223
22381,81127,152
22382,81128,58
22383,81129,124
22384,81134,471
22385,81137,58
22386,81138,798
22387,81142,1169
22389,81148,313
22390,81149,338
22391,81153,58
22392,81158,1166
22393,81160,312
22394,81162,504
22395,81163,58
22396,81171,658
22397,81172,58
22398,81174,504
22400,81177,1262
22401,81179,658
22402,81180,55
22403,81181,58
22404,81183,445
22406,81188,143
22407,81191,58
22409,81201,3335
22410,81202,713
22411,81206,1296
22412,81209,143
22413,81211,58
22414,81218,322
22415,81220,58
22416,81223,974
22417,81225,10
22418,81230,58
22419,81237,123
22420,81245,87
22421,81246,58
22422,81249,998
22423,81252,322
22424,81256,613
22425,81260,58
22426,81262,400
22427,81263,1166
22429,81267,495
22430,81269,1128
22431,81270,585
22432,81274,58
22434,81281,273
22435,81284,58
22436,81285,774
22437,81289,58
22438,81290,1905
22439,81290,1905
22440,81296,320
22441,81306,58
22442,81307,1905
22443,81307,1905
22444,81309,629
22446,81313,326
22447,81318,1905
22448,81318,1905
22449,81319,797
22450,81320,116
22451,81321,467
22452,81329,1905
22453,81329,1905
22454,81332,328
22455,81333,797
22456,81337,1905
22457,81337,1905
22459,81348,454
22460,81350,797
22461,81356,146
22462,81357,411
22463,81358,1905
22464,81358,1905
22465,81363,797
22466,81366,454
22467,81367,78
22468,81369,1905
22469,81369,1905
22470,81378,201
22471,81379,554
22472,81380,454
22473,81387,454
22474,81393,1299
22475,81400,201
22476,81402,55
22477,81403,454
22478,81409,604
22479,81410,201
22480,81416,363
22481,81422,113
22482,81423,913
22483,81430,363
22484,81438,540
22485,81440,363
22486,81446,3708
22487,81452,363
22488,81460,561
22489,81461,363
22491,81469,798
22492,81472,1438
22493,81472,1438
22494,81481,201
22495,81484,326
22496,81486,363
22497,81493,113
22498,81495,161
22499,81497,561
22500,81499,286
22501,81504,575
22502,81506,363
22503,81510,1299
22504,81511,201
22505,81513,208
22506,81516,315
22507,81519,798
22508,81522,363
22509,81525,348
22510,81529,1696
22511,81529,1696
22512,81531,363
22513,81533,445
22514,81539,112
22515,81541,355
22516,81544,445
22518,81546,363
22519,81552,113
22520,81556,513
22521,81557,445
22522,81560,363
22523,81563,585
22524,81567,2017
22526,81571,1126
22527,81573,363
22528,81578,2017
22529,81580,4254
22530,81581,72
22531,81585,513
22532,81586,425
22533,81587,585
22534,81588,484
22535,81591,2017
22537,81598,1207
22539,81601,405
22540,81602,425
22541,81605,974
22542,81607,315
22544,81613,1207
22546,81615,425
22547,81618,242
22548,81619,315
22550,81626,425
22551,81628,315
22552,81629,1438
22553,81629,1438
22554,81630,938
22556,81638,315
22557,81639,425
22558,81641,440
22559,81645,1207
22560,81648,201
22563,81657,315
22565,81664,1207
22566,81667,797
22567,81668,445
22568,81672,833
22570,81678,445
22571,81679,1207
22572,81683,513
22574,81686,340
22575,81693,1207
22576,81694,797
22577,81700,655
22578,81703,516
22579,81704,445
22580,81706,561
22581,81713,575
22582,81714,445
22583,81719,320
22584,81720,798
22585,81727,917
22586,81728,445
22587,81730,561
22588,81732,655
22589,81741,445
22590,81742,5214
22591,81753,798
22592,81755,445
22593,81756,5214
22594,81757,705
22595,81759,1960
22596,81764,143
22597,81765,514
22598,81766,5214
22599,81767,445
22600,81770,335
22601,81775,559
22602,81776,856
22603,81781,328
22604,81784,445
22605,81786,5214
22606,81795,131
22607,81798,265
22608,81800,5214
22609,81804,798
22610,81806,131
22611,81812,362
22612,81816,5214
22613,81819,131
22615,81826,201
22616,81832,131
22617,81835,2017
22618,81836,95
22619,81838,798
22620,81844,131
22621,81847,2017
22622,81848,201
22623,81851,416
22624,81854,131
22626,81858,2017
22627,81862,798
22628,81867,561
22629,81871,131
22630,81877,1262
22631,81880,561
22632,81885,798
22633,81887,131
22634,81889,585
22635,81890,746
22636,81899,561
22637,81905,131
22638,81912,2017
22639,81915,803
22640,81916,561
22641,81918,2017
22642,81919,131
22643,81929,798
22644,81933,131
22645,81934,424
22646,81936,2017
22647,81941,798
22648,81950,131
22649,81954,2017
22650,81961,131
22651,81967,2017
22652,81973,131
22653,81984,5543
22654,81986,131
22655,81987,201
22656,81991,2017
22657,82000,131
22658,82014,131
22659,82016,2017
22660,82022,596
22661,82026,445
22662,82029,422
22663,82032,798
22664,82040,445
22665,82044,131
22666,82047,222
22667,82055,131
22668,82057,2455
22669,82058,445
22670,82061,257
22671,82062,152
22672,82074,58
22673,82077,445
22674,82085,1262
22675,82088,482
22676,82090,315
22677,82093,58
22678,82103,315
22679,82104,938
22680,82111,58
22681,82113,554
22682,82114,1238
22683,82117,445
22684,82118,407
22685,82119,424
22686,82130,179
22687,82132,1438
22688,82132,1438
22689,82138,798
22690,82144,1438
22691,82144,1438
22692,82145,382
22693,82155,585
22695,82168,322
22696,82180,327
22697,82186,514
22698,82197,561
22699,82208,3327
22700,82223,1166
22701,82230,243
22702,82236,693
22703,82241,962
22704,82244,72
22705,82252,201
22707,82255,266
22708,82262,484
22709,82263,201
22710,82275,201
22711,82287,201
22712,82288,154
22714,82293,1438
22715,82293,1438
22717,82310,302
22718,82311,458
22719,82320,302
22720,82321,458
22723,82328,1263
22724,82328,1263
22725,82333,1262
22726,82337,131
22727,82339,1227
22728,82346,1202
22730,82362,201
22732,82368,211
22733,82370,611
22735,82385,331
22736,82428,198
22737,82429,131
22738,82430,72
22739,82449,1741
22741,82463,274
22742,82469,561
22744,82478,1438
22745,82478,1438
22746,82490,691
22747,82492,362
22748,82494,273
22749,82502,655
22750,82508,275
22751,82517,1773
22752,82523,259
22753,82528,798
22754,82534,165
22755,82536,1849
22756,82544,148
22757,82548,798
22758,82550,72
22759,82559,879
22760,82571,230
22761,82576,227
22762,82578,2821
22763,82581,421
22764,82585,483
22765,82588,684
22766,82590,2821
22767,82601,2821
22768,82610,173
22769,82613,571
22770,82614,2821
22773,82624,511
22774,82629,201
22776,82635,263
22779,82649,214
22780,82650,561
22783,82668,311
22784,82669,373
22785,82674,272
22786,82679,329
22787,82691,334
22788,82697,486
22790,82711,233
22792,82716,334
22793,82731,244
22794,82735,334
22795,82738,742
22796,82750,334
22797,82766,261
22798,82773,575
22799,82781,186
22800,82791,798
22801,82793,166
22802,82794,347
22803,82802,385
22804,82812,603
22805,82818,385
22807,82825,265
22809,82831,798
22810,82834,1202
22812,82852,1299
22813,82857,131
22814,82865,131
22815,82869,636
22816,82871,72
22817,82880,486
22818,82881,72
22819,82883,561
22820,82890,636
22821,82896,161
22822,82897,561
22823,82902,579
22824,82910,636
22825,82920,636
22826,82932,798
22827,82935,345
22828,82949,148
22829,82952,518
22830,82961,1299
22832,82967,507
22833,82969,636
22834,82971,1256
22835,82973,201
22837,82979,1438
22838,82979,1438
22839,82982,636
22840,82990,201
22841,82992,636
22842,82993,387
22843,82997,244
22844,83005,636
22846,83010,129
22847,83027,259
22848,83034,798
22849,83035,295
22850,83044,1438
22851,83044,1438
22852,83045,793
22854,83058,1438
22855,83058,1438
22856,83069,201
22857,83070,1438
22858,83070,1438
22859,83071,1597
22860,83071,1597
22861,83075,201
22863,83082,3270
22864,83089,201
22865,83092,201
22866,83100,561
22867,83102,201
22868,83104,151
22869,83112,298
22870,83117,201
22871,83127,72
22872,83132,201
22874,83141,798
22876,83148,201
22877,83154,218
22878,83155,240
22880,83159,231
22881,83163,201
22882,83169,212
22883,83170,201
22885,83186,201
22886,83199,201
22887,83203,341
22888,83205,596
22889,83214,201
22890,83220,341
22891,83224,1728
22892,83228,201
22893,83231,231
22894,83233,393
22895,83238,201
22896,83246,152
22898,83255,201
22899,83260,152
22900,83265,561
22901,83269,778
22902,83270,201
22903,83277,152
22904,83282,201
22905,83283,679
22906,83292,201
22907,83297,152
22908,83304,201
22909,83314,201
22910,83317,974
22911,83322,37
22912,83324,392
22913,83326,561
22914,83336,783
22915,83337,231
22916,83339,53
22918,83348,231
22919,83353,576
22920,83360,53
22921,83367,231
22922,83374,55
22923,83380,53
22924,83381,201
22925,83383,484
22926,83386,53
22927,83393,201
22928,83396,199
22929,83406,37
22930,83408,742
22931,83412,201
22933,83417,484
22934,83418,53
22935,83426,201
22936,83430,561
